"","date","wday","urticaria","allergy","yday","SO2","CO","O3","PM2.5","PM10","NO","NO2","TEMP","RH","RAIN","WS_HR","urticaria_M","urticaria_F","allergy_M","allergy_F","urticaria_20","urticaria_65","allergy_20","allergy_65"
"913",2016-07-01,5,10,2,183,4.70989583333333,0.2403125,20.4961805555556,9.17490942028986,33.5266304347826,3.50104166666667,9.934375,31.3836805555556,67.0815972222222,0.544444444444444,1.68020833333333,5,5,0,2,9,1,2,0
"916",2016-07-04,1,3,7,186,6.92152777777778,0.255902777777778,13.7954861111111,7.02777777777778,39.2951388888889,6.353125,9.12916666666667,31.9756944444444,63.3194444444444,0,1.86666666666667,1,2,2,5,3,0,4,3
"917",2016-07-05,2,9,3,187,5.83736015764048,0.299959080218663,36.2833829365079,16.1975511695906,40.6935307017544,2.4345427963849,13.4322185672515,31.3168859649123,66.9947002923977,0,1.20336257309942,1,8,0,3,4,5,3,0
"918",2016-07-06,3,2,0,188,5.39479166666667,0.285555555555556,25.2538194444444,15.6840277777778,41.0277777777778,2.37395833333333,12.4671401515152,30.5972222222222,74.3715277777778,7.24545454545455,1.55694444444444,1,1,0,0,1,1,0,0
"919",2016-07-07,4,3,9,189,4.00902777777778,0.3209375,35.3076388888889,19.5555555555556,48.2951388888889,2.24652777777778,12.8121527777778,30.5034722222222,71.6111111111111,0.2,1.21076388888889,1,2,3,6,2,1,7,2
"920",2016-07-08,5,0,0,190,2.92082882395382,0.174673520923521,15.723814033189,15.2895021645022,74.5978986291486,2.6180284992785,7.17280844155844,27.6868686868687,88.01204004329,6.83694355839093,3.1162518037518,0,0,0,0,0,0,0,0
"923",2016-07-11,1,2,4,193,4.43250301932367,0.214826388888889,19.0284722222222,5.70138888888889,28.1979166666667,3.01423611111111,11.0680555555556,27.6215277777778,87.2743055555556,6.6704039016539,1.89340277777778,0,2,1,3,2,0,3,1
"924",2016-07-12,2,9,11,194,4.40590834818776,0.20855093028821,20.5896016081871,6.20045364637083,32.0605865153079,2.85927846577227,9.85082702671712,28.09337375301,83.6694831441348,1.6499053030303,2.00573937908497,2,7,3,8,4,5,11,0
"925",2016-07-13,3,2,0,195,4.84119318181818,0.245208333333333,17.7583964646465,9.79545454545454,34.1751893939394,4.06190025252525,10.0243371212121,29.2253787878788,77.8923611111111,0.698333333333333,1.51799242424242,1,1,0,0,0,2,0,0
"926",2016-07-14,4,1,8,196,4.4622383252818,0.213599537037037,15.1948218599034,12.0080515297907,34.0842665788318,3.48086755233494,8.57709555440534,30.3621678743961,74.2664553140097,0.25,1.47567431561997,0,1,1,7,1,0,8,0
"927",2016-07-15,5,11,7,197,3.88993055555556,0.187534722222222,14.0465277777778,10.1099033816425,34.3118961352657,3.284375,7.14313103864734,30.3680555555556,74.9166666666667,0.2,1.59236111111111,3,8,4,3,8,3,6,1
"930",2016-07-18,1,7,2,200,3.48200571895425,0.281644607843137,12.0488071895425,9.73680555555556,29.5375408496732,4.20112745098039,10.1183455882353,29.1174428104575,74.6479575163399,1.36944444444444,1.50957924836601,2,5,0,2,7,0,2,0
"931",2016-07-19,2,5,7,201,3.87743055555556,0.347750603864734,12.8503472222222,11.1527777777778,32.1111111111111,4.74201388888889,12.5518353174603,29.28125,73.2916666666667,0.55,1.30555555555556,1,4,0,7,5,0,7,0
"932",2016-07-20,3,2,0,202,4.09070112893642,0.245936611963626,15.764882278669,11.1356209150327,30.3022875816993,3.77829656862745,9.58996749786871,30.2577614379085,69.3892973856209,1.1,1.43149509803922,1,1,0,0,0,2,0,0
"933",2016-07-21,4,2,3,203,4.74618055555556,0.235381944444444,20.0015625,11.0190972222222,29.7482638888889,3.48246527777778,9.85328282828283,30.8159722222222,70.2569444444444,0.133333333333333,1.55347222222222,1,1,1,2,1,1,3,0
"934",2016-07-22,5,9,8,204,4.34756944444444,0.255555555555556,17.9267361111111,11.7395833333333,30.3476751207729,2.87013888888889,11.0229166666667,30.59375,71.8055555555556,0.1,1.53680555555556,3,6,1,7,8,1,6,2
"937",2016-07-25,1,5,7,207,5.50208333333333,0.269583333333333,23.5493055555556,15.8762077294686,36.8970410628019,3.940625,12.425496031746,31.03125,68.9861111111111,3.85555555555556,1.47743055555556,1,4,1,6,4,1,6,1
"938",2016-07-26,2,5,12,208,4.52951388888889,0.211944444444444,25.328125,14.6770833333333,32.3055555555556,2.72291666666667,10.0513888888889,31.0069444444444,67.7638888888889,0,1.53090277777778,2,3,3,9,4,1,8,4
"939",2016-07-27,3,4,1,209,3.90625,0.210104166666667,19.2555555555556,11.21875,26.125,3.35486111111111,9.23784722222222,30.9652777777778,68.6319444444444,0,1.74826388888889,2,2,0,1,2,2,1,0
"940",2016-07-28,4,5,4,210,3.54340277777778,0.191377314814815,19.4207175925926,8.48284017713365,24.2244363929147,3.36736111111111,8.13125,30.7685185185185,70.3287037037037,0.0666666666666667,1.83842592592593,1,4,2,2,3,2,4,0
"941",2016-07-29,5,5,2,211,4.40416666666667,0.310208333333333,27.0878472222222,13.7274305555556,33.2309027777778,2.39427083333333,13.4322916666667,30.203125,70.9479166666667,2.4,1.54253472222222,1,4,0,2,3,2,1,1
"944",2016-08-01,1,5,4,214,4.00208333333333,0.337604166666667,17.083952294686,13.4936594202899,34.3580917874396,3.6875,11.1461805555556,28.9375,78.7430555555556,1.58318903318903,2.22291666666667,2,3,2,2,4,1,4,0
"945",2016-08-02,2,8,9,215,5.64618055555556,0.258027558190602,20.606001984127,7.78819444444444,28.5381944444444,3.35853174603175,9.50116421568627,30.59375,67.6423611111111,0.644444444444444,2.43819444444444,3,5,2,7,7,1,8,1
"946",2016-08-03,3,5,1,216,4.15694444444444,0.206041666666667,19.8663194444444,9.37152777777778,28.8055555555556,3.20338164251208,8.4829559178744,30.2118055555556,71.7569444444444,0.658333333333333,1.48923611111111,2,3,0,1,4,1,1,0
"947",2016-08-04,4,2,3,217,3.93368055555556,0.233923611111111,30.2305555555556,13.6597222222222,31.2361111111111,2.29375,9.29551630434783,30.6944444444444,72.7604166666667,0,1.54930555555556,1,1,0,3,1,1,3,0
"948",2016-08-05,5,8,4,218,4.04583333333333,0.227430555555556,18.7635416666667,8.98263888888889,26.2638888888889,3.51736111111111,9.78263888888889,30.5138888888889,71.9548611111111,0,1.83472222222222,0,8,1,3,7,1,3,1
"951",2016-08-08,1,2,8,221,3.28576388888889,0.257395833333333,30.5694444444444,10.6458333333333,27.137077294686,2.384375,9.87847222222222,29.6770833333333,77.3020833333333,7.94296296296296,1.52951388888889,0,2,1,7,2,0,7,1
"952",2016-08-09,2,3,11,222,4.059375,0.316770833333333,32.6055555555556,15.6770833333333,36.5347222222222,2.58819444444444,11.7673611111111,29.9166666666667,76.5138888888889,6.33333333333333,1.43055555555556,1,2,3,8,3,0,10,1
"953",2016-08-10,3,2,0,223,3.98179347826087,0.394692028985507,35.2295138888889,15.9027777777778,35.03125,2.57777777777778,14.4928075396825,29.15625,76.7118055555556,8.64555555555556,1.38888888888889,1,1,0,0,2,0,0,0
"954",2016-08-11,4,6,6,224,3.99270833333333,0.292708333333333,28.8472222222222,10.7604166666667,26.5868055555556,2.51875,11.8337862318841,28.6666666666667,80.34375,0.766842712842713,1.646875,1,5,0,6,4,2,6,0
"955",2016-08-12,5,3,1,225,4.00520833333333,0.303541666666667,22.7833333333333,5.31597222222222,20.09375,3.08229166666667,13.425,27.0034722222222,87.6319444444444,6.26981277981278,1.20277777777778,0,3,1,0,3,0,1,0
"958",2016-08-15,1,4,2,228,5.803125,0.329548611111111,17.7263888888889,5.69146825396825,24.0327119883041,3.81041666666667,11.2291666666667,28.5520833333333,77.3645833333333,0.486277056277056,2.15833333333333,1,3,0,2,3,1,2,0
"959",2016-08-16,2,6,8,229,4.61770833333333,0.308715277777778,16.9690972222222,5.19791666666667,19.7430555555556,3.659375,11.946875,27.0034722222222,86.4236111111111,3.21229976314535,2.05208333333333,0,6,1,7,6,0,8,0
"960",2016-08-17,3,0,0,230,4.48965277777778,0.333875,16.1538194444444,7.42361111111111,27.5048611111111,3.73604166666667,11.295625,27.5840277777778,86.5347222222222,4.70779761904762,1.894375,0,0,0,0,0,0,0,0
"961",2016-08-18,4,3,4,231,4.64375,0.309826388888889,15.4123842592593,18.8229166666667,56.4537037037037,4.00868055555556,11.6725694444444,28.5972222222222,81.7268518518518,2.93686507936508,1.4005787037037,2,1,1,3,3,0,3,1
"962",2016-08-19,5,4,5,232,3.05694444444444,0.322946859903382,16.7645833333333,9.24810606060606,29.9431818181818,4.35486111111111,11.2034722222222,28.1215277777778,84.0763888888889,8.48195105820106,1.40347222222222,2,2,3,2,2,2,5,0
"965",2016-08-22,1,5,5,235,3.47579365079365,0.371651785714286,25.2320436507936,17.1934523809524,38.8844246031746,2.62361111111111,12.5740651709402,29.4603174603175,76.2251984126984,4.41030303030303,1.36269841269841,3,2,1,4,5,0,4,1
"966",2016-08-23,2,7,7,236,4.32680943754313,0.32314742926156,28.3690864389234,23.4613526570048,46.1788949275362,2.22491804692892,12.0823232323232,30.0920138888889,75.078125,0,1.4125,0,7,1,6,6,1,6,1
"967",2016-08-24,3,2,1,237,5.86666666666667,0.259166666666667,30.2503472222222,23.5991847826087,46.1959541062802,2.19513888888889,12.0644570707071,30.3229166666667,73.5,0,1.50138888888889,0,2,0,1,1,1,1,0
"968",2016-08-25,4,2,6,238,4.49812091503268,0.289434232026144,34.7536764705882,26.4270300511509,46.2043726911054,2.22924836601307,10.6563929738562,30.2017973856209,75.4624183006536,0.0666666666666667,1.50030637254902,2,0,1,5,2,0,6,0
"969",2016-08-26,5,5,1,239,3.40868055555556,0.301354166666667,43.4011171497585,25.53125,45.1388888888889,1.61631944444444,9.68194444444444,30.28125,73.84375,0.495238095238095,1.634375,0,5,0,1,5,0,1,0
"972",2016-08-29,1,2,3,242,3.90072115384615,0.422943376068376,36.1232638888889,15.0633012820513,32.0264423076923,2.25151515151515,15.0333333333333,28.4340277777778,81.3432158119658,3.31484848484848,1.37366452991453,1,1,1,2,2,0,2,1
"973",2016-08-30,2,6,13,243,4.01111111111111,0.478611111111111,56.4350694444444,26.1618357487923,49.7764190821256,1.65499465811966,15.6149305555556,27.9826388888889,76.0486111111111,0.692943722943723,1.14930555555556,1,5,2,11,5,1,12,1
"974",2016-08-31,3,2,0,244,3.61714015151515,0.399409722222222,55.7847222222222,25.4027777777778,47.8402777777778,2.03472222222222,12.6375,29.1493055555556,66.1770833333333,0.2,1.56666666666667,0,2,0,0,1,1,0,0
"975",2016-09-01,4,2,5,245,4.04767008856683,0.383772141706924,44.7781954508857,28.1731582125604,53.3067632850242,1.93116445249597,11.6592793880837,29.5994867149758,68.6319947665056,0.6,1.55017612721417,1,1,1,4,2,0,5,0
"976",2016-09-02,5,8,4,246,2.89131944444444,0.364409722222222,13.5395833333333,7.39266304347826,18.9486714975845,4.29722222222222,14.8162878787879,26.5902777777778,89.9201388888889,11.5548753829017,1.22916666666667,3,5,1,3,7,1,4,0
"979",2016-09-05,1,6,5,249,4.6546875,0.370295138888889,24.878125,9.15104166666667,26.0086805555556,3.175,12.6434027777778,28.90625,82.3854166666667,2.72831349206349,1.903125,3,3,2,3,5,1,4,1
"980",2016-09-06,2,7,11,250,3.83298107890499,0.289074074074074,18.5447916666667,4.74884259259259,17.1284722222222,3.30868055555556,13.7135416666667,26.3645833333333,90.1967592592593,4.04386934452143,1.6962962962963,2,5,4,7,5,2,8,3
"981",2016-09-07,3,0,0,251,2.69079861111111,0.289652777777778,15.4635416666667,4.72256944444444,15.266121031746,4.10295138888889,11.3073908730159,26.0572916666667,88.1788194444444,6.12469907407407,1.57864583333333,0,0,0,0,0,0,0,0
"982",2016-09-08,4,5,6,252,3.51659118357488,0.497575483091787,10.758952294686,8.84722222222222,24.6319444444444,8.21805555555556,17.5056286549708,26.4479166666667,86.3402777777778,2.58525132275132,1.04097222222222,3,2,2,4,3,2,5,1
"983",2016-09-09,5,13,5,253,2.96599326599327,0.34261078042328,13.6814936647173,7.63194444444444,25.0572665056361,6.15048611111111,11.2140553489703,28.1844907407407,78.8953703703704,0.4,1.37453703703704,5,8,2,3,11,2,4,1
"986",2016-09-12,1,3,4,256,4.05416666666667,0.321770833333333,28.6493055555556,14.7692550505051,37.8879419191919,2.91770833333333,12.2652777777778,30.0416666666667,73.7152777777778,4.82933333333333,1.39791666666667,2,1,3,1,3,0,2,2
"987",2016-09-13,2,9,3,257,3.12673611111111,0.360034722222222,39.3920138888889,21.53125,49.9826388888889,1.73854166666667,12.4232638888889,29.6041666666667,77.2743055555556,0.916666666666667,1.35069444444444,2,7,2,1,6,3,3,0
"988",2016-09-14,3,0,0,258,2.9976902173913,0.204674659579551,17.1260456481924,15.2873931623932,84.3839700456548,1.94944540664649,6.58806073153899,26.1948192055529,87.3577654682274,9.58301221725135,3.02574454530976,0,0,0,0,0,0,0,0
"989",2016-09-15,4,0,0,259,5.28618421052632,0.393808479532164,15.3500487329435,16.5090155945419,374.238304093567,4.06293859649123,9.37524366471735,28.7599902534113,81.5304580896686,12.2138068181818,2.78513645224172,0,0,0,0,0,0,0,0
"990",2016-09-16,5,6,3,260,4.02699592074592,0.310725108225108,18.7093822843823,9.19456992283079,85.2824675324675,4.83365384615385,11.1852272727273,32.2470238095238,69.5941558441558,0.1,1.68060064935065,2,4,0,3,5,1,3,0
"993",2016-09-19,1,6,6,263,4.0262987012987,0.4333170995671,29.2960497835498,14.6617965367965,34.8950216450216,3.11969696969697,17.0791666666667,30.29329004329,73.5670995670996,20.8064935064935,1.13733766233766,3,3,1,5,4,2,6,0
"994",2016-09-20,2,5,8,264,3.4280303030303,0.405378787878788,49.4397727272727,21.5984848484848,50.9962121212121,2.41931818181818,13.6049242424242,28.5075757575758,72.2727272727273,0.15,1.35492424242424,1,4,2,6,4,1,6,2
"995",2016-09-21,3,3,1,265,5.04165157004831,0.483541666666667,57.3659722222222,33.0173611111111,72.4409722222222,1.60381944444444,16.1548611111111,28.7577457264957,71.644764957265,1.43888888888889,1.38993055555556,1,2,0,1,2,1,1,0
"996",2016-09-22,4,4,9,266,5.34965277777778,0.480046799516908,47.3993055555556,32.5520833333333,60.3402777777778,2.04027777777778,15.8922453703704,28.2777777777778,76.3576388888889,0.888888888888889,1.36180555555556,1,3,3,6,3,1,9,0
"997",2016-09-23,5,6,4,267,5.85243055555556,0.457222222222222,55.0416666666667,32.2649868247694,56.8204600351339,1.85590277777778,15.7433725845411,28.6319444444444,75.4930555555556,2.22857142857143,1.42118055555556,4,2,1,3,4,2,3,1
"1000",2016-09-26,1,5,1,270,4.17385620915033,0.390671296296296,40.0166666666667,29.7476851851852,68.2719907407407,2.09913194444444,14.1748611111111,29.869212962963,73.2662037037037,0.2,1.0849537037037,2,3,0,1,3,2,0,1
"1001",2016-09-27,2,2,4,271,2.19209489126285,0.169791265021528,16.2781708820505,15.3620400926902,54.8800350737901,2.8115858674779,7.08083545496471,27.0263405969675,86.1741698467511,11.7615608465608,3.56636275124085,1,1,2,2,2,0,4,0
"1002",2016-09-28,3,0,0,272,2.80555555555556,0.258030303030303,41.7893939393939,17.6287878787879,45.197601010101,1.9655303030303,7.00883838383838,26.8693181818182,86.3964646464647,12.2203139676356,2.81534090909091,0,0,0,0,0,0,0,0
"1003",2016-09-29,4,3,6,273,5.90416666666667,0.464141865079365,27.3068566849817,22.9122786935287,51.421626984127,3.20659722222222,14.0902281746032,28.9102182539683,79.5019841269841,3.915,2.04960317460317,1,2,1,5,2,1,5,1
"1004",2016-09-30,5,10,3,274,5.51701388888889,0.447291666666667,23.6888888888889,16.4464070048309,40.12711352657,4.75555555555556,18.725,27.9756944444444,79.8506944444444,0.772727272727273,1.03611111111111,3,7,2,1,9,1,3,0
"1007",2016-10-03,1,5,6,277,5.29201388888889,0.336006944444444,31.1697916666667,23.4464285714286,50.8576388888889,2.86423611111111,14.7878472222222,28.5314009661836,77.7548309178744,0,1.29791666666667,2,3,1,5,4,1,6,0
"1008",2016-10-04,2,7,8,278,6.47916666666667,0.348125,39.83125,26.0747282608696,54.0344202898551,2.58298611111111,14.9788194444444,28.9583333333333,76.84375,1.66666666666667,1.36284722222222,2,5,2,6,6,1,7,1
"1009",2016-10-05,3,0,0,279,6.00741792929293,0.351540404040404,46.2889254385965,21.8467418752745,44.0287110232762,2.08520833333333,15.6169773391813,28.5625,78.6770833333333,9.30865800865801,1.496875,0,0,0,0,0,0,0,0
"1010",2016-10-06,4,3,6,280,5.47783351913787,0.476225613154961,35.9205255945745,23.9093390003716,48.5445001858045,3.28782051282051,18.7403427037938,27.7198183760684,82.2791132478633,1.7637962962963,1.24134615384615,1,2,1,5,3,0,6,0
"1011",2016-10-07,5,9,5,281,4.86423611111111,0.443923611111111,20.1668981481481,22.6458333333333,407.466435185185,4.89548611111111,17.0631944444444,27.1759259259259,84.0462962962963,1.67747835497835,1.45138888888889,3,6,2,3,8,1,4,1
"1014",2016-10-10,1,0,0,284,3.87638888888889,0.514826388888889,15.6024305555556,15.8576388888889,40.4444444444444,5.94826388888889,16.315625,26.0555555555556,87.0381944444444,2.85019841269841,1.03298611111111,0,0,0,0,0,0,0,0
"1015",2016-10-11,2,14,7,285,4.76701388888889,0.573662439613527,26.6579257246377,22.7440025252525,51.6171085858586,5.43340277777778,20.2570138888889,27.2965277777778,82.3784722222222,1.69333333333333,1.109375,5,9,0,7,11,3,7,0
"1016",2016-10-12,3,3,0,286,3.72430555555556,0.423055555555556,31.7965277777778,24.0238526570048,54.9320175438597,2.55798611111111,16.6659722222222,27.9270833333333,79.5381944444444,0.8,1.39826388888889,0,3,0,0,2,1,0,0
"1017",2016-10-13,4,4,4,287,4.62597222222222,0.488405934343434,32.946875,28.5146437198068,71.6829710144928,3.57680555555556,19.5454106280193,27.7361111111111,77.4861111111111,0.7,1.29583333333333,0,4,0,4,3,1,4,0
"1018",2016-10-14,5,4,5,288,5.25874368686869,0.532048611111111,45.6739898989899,40.5208333333333,87.2569444444444,2.2739898989899,18.3657738095238,28.21875,75.2430555555556,0,1.28159722222222,2,2,2,3,4,0,2,3
"1021",2016-10-17,1,2,7,291,4.39722222222222,0.435555555555556,40.3590277777778,34.6666666666667,69.7377717391304,2.22951388888889,15.1128472222222,28.5625,78.1458333333333,0.455555555555556,1.35277777777778,1,1,3,4,2,0,6,1
"1022",2016-10-18,2,9,9,292,4.09472222222222,0.313805857487923,29.1871212121212,19.7256944444444,52.7118055555556,2.38506944444444,12.9086111111111,28.8229166666667,78.09375,0.2,1.43541666666667,5,4,2,7,8,1,8,1
"1023",2016-10-19,3,3,1,293,4.83650252525253,0.372530408902692,29.1291709799862,25.4260265700483,64.1781400966184,2.52194444444444,15.2034417641326,28.6493055555556,78.5451388888889,0,1.35277777777778,1,2,0,1,2,1,1,0
"1024",2016-10-20,4,4,7,294,5.01451388888889,0.48453022875817,23.703125,33.1154970760234,81.8300438596491,3.88138888888889,19.1221920289855,28.9705774853801,75.9318347953216,0.204666666666667,1.57481725146199,0,4,3,4,3,1,7,0
"1025",2016-10-21,5,5,6,295,5.43826992753623,0.350347222222222,17.0534722222222,11.4496527777778,65.8628472222222,4.62430555555556,10.4409722222222,29.9513888888889,73.1510416666667,0.718787878787879,3.58854166666667,2,3,1,5,5,0,5,1
"1028",2016-10-24,1,7,0,298,4.096875,0.408902475845411,31.0217844202899,20.8040674603175,44.0208333333333,2.76934523809524,14.1998511904762,29.1736111111111,72.1493055555556,0.45,1.47569444444444,5,2,0,0,3,4,0,0
"1029",2016-10-25,2,7,2,299,5.73713768115942,0.373019323671498,36.1952898550725,24.5824275362319,56.6035628019324,2.36858393719807,15.265625,28.7910628019324,72.5942028985507,0.4,1.29935084541063,2,5,0,2,5,2,2,0
"1030",2016-10-26,3,3,0,300,4.31540404040404,0.379924516908213,28.0604166666667,22.8871527777778,47.0989583333333,2.38022486772487,15.1421180555556,29.4166666666667,68.8333333333333,0,1.45607638888889,2,1,0,0,2,1,0,0
"1031",2016-10-27,4,2,6,301,5.90056818181818,0.423368055555556,29.4906099033816,28.5590277777778,53.1979166666667,4.56698506807202,18.7251352813853,29.3888888888889,69.5625,0,1.33611111111111,1,1,1,5,2,0,6,0
"1032",2016-10-28,5,4,0,302,5.44849582784365,0.45516369047619,43.1015782828283,50.6028079710145,81.4331219806763,2.09506944444444,16.618097826087,28.8645833333333,75.1180555555556,0,1.38506944444444,0,4,0,0,4,0,0,0
"1035",2016-10-31,1,3,3,305,5.14027777777778,0.563784722222222,44.7572916666667,36.9791666666667,89.6666666666667,2.26944444444444,19.0052083333333,27.3506944444444,73.0902777777778,0,1.30972222222222,0,3,2,1,1,2,3,0
"1036",2016-11-01,2,2,12,306,5.06493055555556,0.507291666666667,31.2809027777778,28.7152777777778,77.5451388888889,3.51180555555556,21.5746527777778,26.3645833333333,71.2430555555556,0,1.27673611111111,1,1,3,9,0,2,9,3
"1037",2016-11-02,3,6,1,307,4.81597222222222,0.503263888888889,33.9861111111111,32.0138888888889,83.0625,3.64583333333333,24.0604166666667,25.2916666666667,66.5972222222222,0,1.32118055555556,3,3,0,1,4,2,1,0
